alpha,delta,u,g,r,i,z,class,redshift,plate,MJD
245.548864459896,45.8366547036757,24.34636,21.93575,20.23317,19.40847,18.89571,GALAXY,0.4701722,6029,56099
12.9457975698246,0.992117394908946,25.46624,21.33925,19.96423,18.72187,18.07664,STAR,0.0001304599,1496,52883
128.289154646734,28.2332170134286,23.92097,22.34403,21.93937,21.18496,21.42531,GALAXY,0.6910093,9612,57801
223.138356493973,15.852704336495,22.20104,21.58104,21.43033,21.57511,21.28499,QSO,2.536651,5477,56030
122.141482782015,24.844514256553,21.68024,22.30832,20.35944,19.2914,18.92579,GALAXY,0.5679255,4463,55868
124.078537099797,21.7349705950584,23.62265,21.66888,20.38502,19.42885,19.16284,GALAXY,0.642388,4479,55592
356.941485402527,-0.715671711761344,23.59708,23.31504,21.77809,20.4496,19.76657,STAR,2.664405e-05,9158,57664
241.155893663324,9.01739605401015,21.81356,18.96343,17.5369,16.50538,15.92433,STAR,-4.225432e-05,1728,53228
247.381611845077,15.1085853558745,23.32739,21.63893,19.64195,18.99469,18.53343,GALAXY,0.3946161,4056,55357
358.183101873557,21.4088589659343,20.53898,19.89772,19.76019,19.74434,19.48177,QSO,2.289615,6117,56272
125.79857893821,59.6965903742492,19.42804,18.38372,17.98104,17.81383,17.72147,STAR,-0.0001922338,5707,56269
190.419562496687,43.1679514645819,24.24432,23.15815,21.90856,20.54135,19.76996,GALAXY,0.6829778,8375,57520
238.768212281807,57.9115152409564,21.15309,21.01111,20.83075,20.86336,20.64223,QSO,0.8615137,8418,58199
52.3081124540676,0.653826194334246,20.85223,18.70137,17.48128,16.94533,16.56024,GALAXY,0.1615064,415,51810
341.391176488814,21.633889262515,22.6784,23.06387,21.19801,19.98527,19.52897,GALAXY,0.6157988,6120,56206
233.891672423855,43.0956942659414,22.38124,20.31283,18.5317,17.94929,17.52622,GALAXY,0.3095952,1052,52466
123.656551916126,57.9388122120431,23.80587,22.86478,21.2639,20.16225,19.65741,GALAXY,0.6142033,5149,55944
137.086314849761,37.5717429032242,24.21034,24.44431,21.76411,20.63558,20.08021,STAR,0.0001777035,4643,55946
135.512803517683,16.8390776322477,22.78159,22.77601,21.97176,21.68981,21.00782,GALAXY,0.9943044,9551,57801
132.990801279128,25.8167287961179,25.69788,23.32481,21.79775,20.35131,19.68414,GALAXY,0.7654743,11122,58437
239.013870318074,3.81841030202323,21.91465,19.77677,18.70785,18.31873,18.09237,STAR,-9.530073e-05,2951,54592
205.208957812352,47.8922058938988,23.67927,21.76019,20.39635,19.48299,19.0678,GALAXY,0.5407511,6744,56399
121.27583898704,20.0674200403748,22.3126,19.93986,18.38175,17.81697,17.46457,GALAXY,0.2721304,4487,55866
117.796133809343,25.6424823250547,24.54915,20.54859,19.24202,18.71467,18.39384,STAR,0.0002341407,928,52578
132.294740232146,22.9921616987601,19.88459,17.81531,17.00287,16.61051,16.30415,GALAXY,0.08230811,2085,53379
28.8745597437736,4.01848896456335,23.89699,22.74049,22.56184,21.68891,21.94682,GALAXY,0.7974931,9427,58130
115.624669048961,20.4508825335187,26.45176,21.94807,20.51012,19.66037,19.17472,GALAXY,0.4311897,4480,55591
17.5124306996863,16.7626615953714,22.45316,20.85678,19.04549,18.34317,17.92969,GALAXY,0.4031003,5132,55858
264.779645406693,57.758338697026,19.12584,17.27771,16.55219,16.30227,16.14701,STAR,-0.000330673,358,51818
133.39037607488,6.7227107140875,17.77576,16.81914,16.36874,16.16182,16.07931,STAR,0.0006027325,2317,54152
222.642510128284,-1.79635571087783,20.78157,18.70726,17.6426,17.20084,16.82315,GALAXY,0.1269513,920,52411
146.496515306652,23.8785326879099,18.96489,17.04499,16.08615,15.6262,15.22324,GALAXY,0.0874056,2296,53735
160.656131694892,25.3501915137135,19.12014,17.91492,17.39659,17.02625,16.83561,GALAXY,0.07562859,2355,53792
120.992548284935,45.6154418785333,20.76201,18.56476,17.41034,16.89395,16.45859,GALAXY,0.1313133,439,51877
204.952019715121,20.1561938286521,19.64907,17.78265,16.91088,16.51629,16.20353,GALAXY,0.1039834,2654,54231
194.142630091698,58.7722692422353,24.40193,25.08631,21.79463,20.53881,19.77598,GALAXY,0.6416256,8213,58487
165.064872173544,39.0329928121077,20.42936,18.66139,17.66471,17.22662,16.89167,GALAXY,0.1162565,1988,53469
141.571084060989,41.9846841305219,25.81332,22.74464,21.33822,20.20433,19.53735,GALAXY,0.6223683,8298,57390
156.004774909286,17.6945821450934,24.63465,21.72486,21.32126,20.24113,22.8269,QSO,1.034353,5884,56046
117.295966103886,28.32190874137,23.56691,22.16041,20.81888,20.06049,19.62869,GALAXY,0.3656268,4452,55536
172.795456070725,22.0011573268625,20.35463,18.74133,17.56668,17.11287,16.78718,GALAXY,0.1861086,2500,54178
211.756714768119,49.5334338584698,22.25586,21.80763,20.72809,19.81362,19.49151,GALAXY,0.5573602,6746,56386
182.341776287175,35.7782305956621,19.34724,18.12536,17.55432,17.18421,16.94973,GALAXY,0.09238576,2105,53472
356.035756509685,44.3073177424571,16.64518,15.54959,15.20962,14.90921,15.07364,STAR,-0.0001258095,1884,53228
129.113871277277,39.2630380089739,20.32092,18.51098,17.40673,16.90475,16.51626,GALAXY,0.1514545,828,52317
180.680824244708,5.99934825863814,22.82189,20.94545,19.33023,18.62183,18.26595,GALAXY,0.4229138,4831,55679
339.988171406563,10.8136526486251,24.20979,21.0643,19.17188,18.50012,18.14585,GALAXY,0.3265688,5049,56103
6.49399041348136,12.8599613083134,21.78587,21.71999,20.56222,19.74087,19.70861,GALAXY,0.6327446,6190,56210
41.3085046967158,-4.14974437683938,23.90314,23.2877,22.09629,20.97212,19.86583,GALAXY,0.7997603,7880,57336
229.126649954665,22.2808573669785,22.40961,20.30684,18.5792,17.96309,17.57629,GALAXY,0.3194154,3962,55660
302.169191678475,-10.6122166223237,19.15603,17.94886,17.45174,17.22841,17.08925,STAR,-0.0003407507,2303,54629
183.729845534127,-0.719138639236375,19.84177,18.82631,18.48578,18.31023,18.1981,STAR,0.0006980919,3306,54922
252.8704773197,30.4411208965597,18.6193,16.64615,15.77742,15.34798,15.03739,GALAXY,0.0585063,1342,52793
144.118239662762,57.7287878209525,22.05493,22.29595,20.70686,19.64381,19.20572,GALAXY,0.5741054,5715,56657
41.1912344546433,-1.97703488225684,19.20197,18.81937,18.77376,18.67212,18.64528,QSO,0.6789836,9311,57743
117.288207047792,65.1731532802175,18.19679,17.00104,16.5754,16.42648,16.38016,STAR,-0.0001369668,2939,54515
129.122340056917,29.7697902973914,25.19245,22.05818,20.56275,19.61733,19.23191,GALAXY,0.5139446,4449,55544
210.534578644623,43.8417123084619,26.08783,23.3573,21.59457,20.38366,19.72741,GALAXY,0.6590723,8503,57519
205.179314968933,34.1127456335784,24.15256,22.01934,20.36533,19.4082,18.89509,GALAXY,0.4932505,3985,55320
24.7631750147729,1.2443791298874,23.03667,22.245,21.39573,21.16525,20.61346,QSO,1.244529,7842,56899
40.0511851454232,1.34835616315225,24.54572,23.08129,21.30668,20.18278,19.52919,QSO,1.559444,7821,57279
92.9805748511149,0.249332361038649,25.85169,22.10453,20.46465,19.0123,18.27799,STAR,3.985957e-05,1249,54484
353.463163495303,17.132684032225,25.86277,21.56564,19.65522,18.82304,18.38981,GALAXY,0.4069724,6137,56270
4.18305229811267,-0.377761514191763,21.91764,21.9553,21.54452,21.42748,21.85878,GALAXY,1.059405,9406,58067
119.51914785243,7.89680925960712,23.85168,22.20833,20.96879,19.83665,19.38555,GALAXY,0.5939201,4843,55860
22.378041344688,0.979969562911549,17.45654,16.64684,16.35664,16.23108,16.26071,STAR,-0.0002791351,8791,57373
242.777594958214,55.7925333752608,22.09706,21.54673,20.83642,19.88787,20.56761,GALAXY,0.3107618,6793,56430
323.949633728842,-1.51224079831778,24.51121,21.94497,21.57649,20.78254,20.05042,GALAXY,0.7547202,9226,57684
202.255610099181,6.70506050321811,24.32192,23.212,21.12538,20.01656,19.51936,QSO,1.896382,4837,55707
31.2700852878612,0.904228981372697,20.14848,18.95376,18.57118,18.37297,18.2752,STAR,-0.0004417227,4234,55478
176.944448307374,49.5765458879154,20.93205,20.14992,20.02124,19.99787,20.01007,STAR,4.377062e-05,6684,56412
146.515003846002,44.3426784353024,22.95551,21.34127,19.62068,18.83569,18.40695,GALAXY,0.4518406,4569,55631
234.558784782923,46.3155884787673,24.57456,23.59337,21.80779,20.61958,19.82641,GALAXY,0.7322072,8510,57846
353.414238361734,3.67766796019733,21.25847,21.37061,21.35952,21.04337,21.9998,QSO,1.720775,11285,58402
5.48695892680308,19.5132355969159,22.58401,21.65386,20.52428,19.5385,19.23752,GALAXY,0.6211022,6180,56301
155.626348215578,65.3653895044089,24.73858,22.35962,20.84796,18.88927,17.79818,STAR,-0.0001138129,489,51930
219.010504083003,52.3293358027967,21.01118,18.83858,17.79025,17.34992,16.96533,GALAXY,0.1255755,1327,52781
215.067227115101,53.5132425567608,24.68039,22.94459,21.44617,20.41983,19.98582,GALAXY,0.573337,7032,56471
135.782762630323,36.767647908209,24.08318,22.99672,21.58772,20.37369,19.57808,GALAXY,0.7474722,8860,57458
10.7678838207877,11.949807442129,22.23041,21.84103,21.02,20.74303,20.44586,QSO,1.129313,11042,58462
236.444683603487,23.1237212544377,23.78845,20.71336,18.91739,18.27051,17.8263,GALAXY,0.3662078,2169,53556
346.631977709454,0.764737156072689,20.34478,18.56201,17.47617,16.97498,16.62734,GALAXY,0.1930658,381,51811
131.209596863297,2.02565074098124,26.27693,23.3399,21.56919,19.36075,18.20682,STAR,0.000105379,467,51901
141.452352468836,15.7496458747502,21.68384,21.66282,21.32505,20.79967,20.70992,GALAXY,0.8724664,9548,57785
35.8826297878708,-2.77142375052968,25.05092,22.67953,20.99823,19.99309,19.67871,GALAXY,0.5806978,4345,55569
128.036313018997,39.5074394785799,23.32783,21.37685,19.892,18.9511,18.44422,STAR,0.0001088198,3153,54790
227.551866070892,20.7861106997375,22.57874,19.72385,18.45647,17.89891,17.968,STAR,0.000113051,2156,54525
21.3415240668045,2.02464768231509,22.02111,21.66886,21.52663,21.32219,20.98976,QSO,2.123952,7861,57281
136.989474870502,3.19196580622728,23.33202,22.83134,20.82047,19.91197,19.34613,GALAXY,0.539421,3819,55540
134.816893698322,23.1073800510428,24.84711,22.8045,21.50343,20.50652,19.76845,GALAXY,0.5510705,11675,58523
224.257686511077,54.6879742059354,23.65613,21.90822,20.47435,19.51113,19.02062,GALAXY,0.5146055,6712,56421
39.7244001858115,-0.587740454926259,21.08614,20.65918,19.9245,19.51583,19.30347,GALAXY,0.4551183,1070,52591
184.99588374969,58.8136700438381,22.05791,20.82124,20.4455,20.31254,20.29318,STAR,0.0002855712,8236,58197
152.528117254475,19.4673944492831,17.84501,16.5294,16.02001,15.82096,15.74423,STAR,-0.0001021817,3178,54848
252.9662388273,40.3507150454791,24.05121,24.23112,23.64639,20.12215,18.61369,STAR,-6.247706e-06,5187,56074
116.821087220632,15.2128331269809,23.01099,22.26551,20.60899,19.73219,19.20991,GALAXY,0.4407893,4502,55569
221.500637438766,33.645329040356,20.06698,19.69689,19.58366,19.30603,19.19842,QSO,0.4995294,10938,58514
144.682278022989,56.8950103757224,21.61068,20.61645,18.97544,18.28842,17.86973,GALAXY,0.4041336,5710,56658
190.382890876864,41.2113388194621,24.33207,23.03779,21.70114,20.67821,19.81168,GALAXY,0.8896248,8385,57511
352.541904854254,0.632867999891248,19.98003,19.13102,18.88043,18.61264,18.67921,GALAXY,0.08580623,1094,52524
228.824654405574,-1.72735230710458,19.88029,18.81577,18.33772,18.1245,18.03172,STAR,-0.0001080401,4017,55329
116.088148510116,26.9499373088123,20.48685,19.00607,18.44338,18.2056,18.1139,STAR,-0.0001176671,2075,53730
164.650353475681,45.8513432362711,23.40831,20.69084,18.87494,18.24913,17.92711,GALAXY,0.3582822,6664,56383
3.98838104511759,35.5170043959215,22.34934,24.14255,21.91438,20.63118,19.7633,GALAXY,0.687087,7743,58107
124.236818969468,49.4106060567233,19.67937,19.37006,19.30552,19.06635,19.03702,QSO,1.646732,440,51885
143.18068090498,14.7708623489391,24.13707,22.93238,21.2274,19.9987,19.55945,GALAXY,0.5969293,5315,55978
216.568059265585,47.5167380061991,22.00969,21.40536,21.31544,21.22447,21.29359,GALAXY,0.1545402,6747,56388
171.743927497701,35.7301816932655,25.78378,22.87098,21.13115,20.13543,19.37357,GALAXY,0.5582527,10264,58162
167.774702719078,-16.4780208033867,19.91542,17.83642,16.94987,16.58344,16.3688,STAR,0.0002311882,2690,54211
216.837221903044,50.0168188408397,21.98655,22.19558,21.77443,21.56148,21.20354,GALAXY,0.9770365,8406,57513
120.333500459668,52.0847136960368,25.37269,22.86533,21.62367,20.38992,19.70694,GALAXY,0.5721999,7300,56707
167.542618890189,28.991861187729,18.92348,17.59362,17.02379,16.761,16.57077,GALAXY,0.02884126,2211,53786
222.771632887651,62.6315270473322,26.58495,21.05844,19.26475,18.45072,17.86235,GALAXY,0.4875571,6983,56447
137.098677702946,4.9314880167928,19.91347,18.60869,17.80034,17.35473,17.07968,GALAXY,0.1728803,1193,52652
222.761685990644,32.2032115356213,20.23421,19.7648,19.4694,19.36135,19.21768,QSO,0.3985744,3869,55273
235.670246247568,29.7133663974841,23.98558,21.87027,20.34891,19.5857,19.08348,GALAXY,0.4740952,4726,55712
207.912048662693,35.0399271973888,23.82239,22.01179,20.49298,19.47002,18.94823,GALAXY,0.5431734,3853,55268
325.925621641956,-2.45472896244447,26.02644,21.3112,19.46149,18.84194,18.43862,GALAXY,0.3694868,4374,55883
4.68737364603948,1.62958106717064,22.58497,21.99757,22.02999,21.78737,21.86828,QSO,1.881585,7854,56989
140.603653903257,56.0865120171531,25.55988,21.33304,19.42393,18.60781,18.19886,GALAXY,0.4658001,7445,56720
140.7407693312,35.7465049526362,21.98269,21.14411,20.89177,20.80555,21.40524,STAR,0.0003785235,10243,58159
231.415891152321,32.9704852068709,19.69826,17.85368,16.91427,16.48824,16.14351,GALAXY,0.08234895,1387,53118
225.500451619588,32.7780631289083,22.43285,21.94514,21.92839,21.76544,21.17342,QSO,1.896289,3870,55273
238.564391503894,45.1434349612771,23.19847,20.643,18.75253,18.12301,17.76985,GALAXY,0.3387054,1169,52753
223.827036599224,30.7330013580118,23.3749,20.98109,19.10961,18.33251,17.86885,GALAXY,0.4557317,1843,53816
133.900797949064,18.7519345661012,24.11073,22.23087,20.9555,20.06988,19.61132,GALAXY,0.333731,5175,55955
128.306855142876,11.0489387007054,19.21206,17.83189,17.0415,16.60614,16.31859,GALAXY,0.0965976,2426,53795
19.4231825069439,6.33266651662511,25.19249,22.37779,20.39202,19.52496,19.16255,GALAXY,0.4330169,4425,55864
230.580888950433,37.4031043990332,22.40197,20.89516,19.0545,18.26796,17.88543,GALAXY,0.4423083,1400,53470
200.179930519758,32.9426505496347,25.83508,22.11135,21.46068,21.09917,20.53358,STAR,0.000348814,10254,58514
251.543476910342,24.1090299491013,20.88404,18.84135,17.71735,17.24516,16.83396,GALAXY,0.1381098,1414,53135
220.041418959668,32.6063750474895,23.87218,22.66746,21.00232,19.86905,19.40441,GALAXY,0.620243,3865,55272
184.934694993321,42.1244477746717,23.7725,23.61186,21.94781,20.47793,19.94242,GALAXY,0.6601843,6633,56369
195.812544549273,-0.233898314057493,22.93645,21.82052,21.71522,21.74394,21.49159,QSO,1.292734,4051,55337
186.680844554524,46.2774525268884,21.62368,20.56437,18.89316,18.14744,17.67336,GALAXY,0.3995484,1371,52821
345.054420534968,19.9651802869767,20.53979,19.68522,19.35258,19.04024,19.01598,QSO,0.637179,7608,56945
347.568363595455,32.720374337844,22.52483,21.10695,19.30687,18.64147,18.29514,GALAXY,0.3932256,6504,56540
122.244309080127,11.0014577267952,25.55491,23.29932,21.22795,19.99761,19.44232,GALAXY,0.7537493,4510,55559
242.09329044828,10.1122387209202,21.6647,19.42042,17.99479,16.92246,16.32295,STAR,-0.0001396185,2526,54582
151.261612899824,39.4360921899182,21.46531,21.29838,21.27254,21.05673,20.89368,QSO,1.792486,8825,57451
39.0140981320499,-0.500984725023687,23.48599,22.87015,22.14503,21.94986,22.20254,QSO,1.03022,7336,56656
234.689206196698,35.7699264933253,23.73406,22.66676,20.73882,19.58741,19.04785,GALAXY,0.6430732,4974,56038
198.517008885425,-1.26860184417731,22.18647,20.57636,18.88309,18.16392,17.82099,GALAXY,0.426351,340,51990
347.575116649709,11.4345686677361,23.26574,21.38456,20.53814,20.24219,20.15783,QSO,1.246507,6155,56245
156.701370803527,33.0455821656971,21.07985,18.87989,17.60687,17.10715,16.76846,GALAXY,0.2017429,1959,53440
339.024792036584,11.5638060155313,22.26339,22.93847,20.92922,19.95012,19.5827,GALAXY,0.5330758,5049,56103
359.756787899677,1.55303586987692,25.03324,22.15281,21.72209,21.17469,20.59108,GALAXY,0.6913424,4296,55499
126.085371589819,33.5868605384747,23.46642,22.51433,20.8152,19.81638,19.31987,GALAXY,0.4980517,4442,55532
158.95484976438,6.43962435834311,21.60529,19.88685,18.37642,17.79086,17.42505,GALAXY,0.3122951,4852,55689
321.298380345422,7.83354815977556,23.68412,21.42635,20.51571,19.82188,19.44086,GALAXY,0.6344179,4085,55452
29.485958463772,-4.90014725436897,24.66841,21.66807,20.37726,19.50144,19.14921,GALAXY,0.5553463,7052,56539
168.376116658036,27.8587262531964,22.37601,20.73147,20.41609,20.50604,20.36456,STAR,0.001912451,6435,56341
41.8586103791916,1.92625867475551,23.81,22.20479,20.79002,19.86827,19.37115,STAR,0.0004277444,7821,57279
130.296570022438,30.4487280067197,19.68832,18.37418,17.64023,17.24008,16.95896,GALAXY,0.1011902,1269,52937
173.210383188406,54.3045348453443,19.91416,17.97944,16.96089,16.49287,16.0828,GALAXY,0.1031788,1014,52707
184.652812940744,4.17197308182637,19.6461,17.66001,16.74937,16.33887,16.03987,GALAXY,0.07752043,844,52378
135.429126254772,44.4879091861816,22.64558,21.6097,21.31487,20.70367,20.23783,QSO,0.8807508,8282,57041
206.638379122301,44.7443970725873,21.22932,20.42039,20.52386,20.43661,20.08306,QSO,2.527971,6628,56366
138.643417046057,-1.22294926304549,25.6151,21.48541,20.82665,20.74644,20.82342,QSO,3.343439,3766,55213
230.51141266775,29.1048397866656,25.28106,22.47595,20.95873,19.8029,19.51992,GALAXY,0.5907475,3879,55244
140.033913697999,18.7731337846598,23.98102,23.01702,22.385,22.29627,23.19641,GALAXY,0.8247911,9554,57807
215.115558459842,45.8452443776219,21.40508,21.40872,21.11936,20.94672,20.97088,QSO,1.315796,8495,57481
143.795791002192,43.0247780467347,23.08152,23.04122,21.23911,19.96913,19.14055,GALAXY,0.7800846,8299,57346
205.521921710346,29.4551402380137,21.84994,19.30197,17.7784,17.23701,16.9239,GALAXY,0.2707886,2017,53474
128.461373880745,29.6176488860283,24.16006,21.3674,20.16691,19.57264,19.22056,STAR,6.395813e-05,10664,58464
154.189685197922,58.0251887913116,24.75802,21.99376,20.46322,19.69167,19.4085,GALAXY,0.3737704,7086,56658
190.430408714329,37.9653858756087,21.73572,19.30271,17.84877,16.26917,15.41209,STAR,2.435859e-05,2000,53495
211.172736655354,17.3478393440854,24.83597,20.76409,18.93239,18.30706,17.96762,GALAXY,0.330963,2757,54509
205.047999046996,40.6387009604235,19.79747,19.85079,19.67928,19.81065,19.81582,QSO,1.020958,8390,57485
359.459993946673,24.0901740125955,22.58806,21.89315,20.16355,19.2249,18.80411,GALAXY,0.4759791,6513,56543
117.314549854908,42.0836279959741,23.02919,20.18146,21.12708,19.75326,19.52658,STAR,0.0003042795,3674,55182
354.874571272989,27.5794272001979,20.25101,18.23563,17.08348,16.54305,16.13028,GALAXY,0.1221669,6516,56571
19.5693429624191,26.1170723742204,22.0938,20.11776,18.40568,17.7065,17.26532,GALAXY,0.3771687,6258,56238
225.787224325223,10.0231276451802,22.26245,21.55371,20.60437,19.86626,19.52014,GALAXY,0.6525441,5480,56001
216.517582601879,48.9007753708241,23.55468,22.13666,22.00449,23.15635,22.43733,GALAXY,0.6714414,8406,57513
187.104080190738,46.2831550618215,22.82095,21.22988,19.78276,18.99234,18.53403,STAR,-0.0001313224,7422,56799
100.059110998516,38.2803765704027,17.94653,16.84015,16.36131,16.14794,16.02155,STAR,-7.597145e-05,2682,54401
21.3755598446558,-1.05305147035793,20.8756,19.11536,18.04848,17.57441,17.23997,GALAXY,0.1983784,1501,53740
167.867305362773,22.3662497181505,20.51475,18.78204,17.70732,17.28488,16.95386,GALAXY,0.1365638,2492,54178
276.510261653837,64.2477581247456,19.8953,18.47032,17.91081,17.6933,17.55069,STAR,-0.0002053619,2552,54632
358.149974723685,40.1425301800814,20.98994,20.15272,19.69006,19.54119,19.33657,STAR,-0.00050193,1883,53271
276.391161791416,21.966450152751,19.35596,17.16213,16.25791,15.87901,15.65555,STAR,-0.0001537438,2534,53917
110.285065634828,41.2028936177945,20.55099,19.28295,19.45656,19.54444,19.5407,STAR,7.486822e-05,3205,54848
